
RandomForest Parametro Ekorketa:
Ekortuko ditugun parametroak:
bagSizePercent maxDepth numFeatures numIterations FMEASURE DENBORA
Ebaluzio metrika: Klase minoritarioa fMeasure


	1	 	10	 	 600	  31	   0.5263157894736842	 0.0950149

	1	 	10	 	 600	  36	   0.375	 0.0752422

	1	 	10	 	 600	  41	   0.14285714285714288	 0.0857597

	1	 	10	 	 600	  46	   NaN	 0.0957524

	1	 	10	 	 800	  1	   NaN	 0.0143231

	1	 	10	 	 800	  6	   0.30303030303030304	 0.0267055

	1	 	10	 	 800	  11	   0.4444444444444444	 0.0329275

	1	 	10	 	 800	  16	   0.4444444444444444	 0.0505339

	1	 	10	 	 800	  21	   0.4444444444444444	 0.0591244

	1	 	10	 	 800	  26	   0.4444444444444444	 0.0716172

	1	 	10	 	 800	  31	   0.4444444444444444	 0.0733761

	1	 	10	 	 800	  36	   0.47058823529411764	 0.0946031

	1	 	10	 	 800	  41	   0.47058823529411764	 0.1054951

	1	 	10	 	 800	  46	   NaN	 0.1084594

	1	 	10	 	 1000	  1	   NaN	 0.0154597

	1	 	10	 	 1000	  6	   0.5555555555555556	 0.0285393

	1	 	10	 	 1000	  11	   0.47058823529411764	 0.035934

	1	 	10	 	 1000	  16	   NaN	 0.0533374

	1	 	10	 	 1000	  21	   NaN	 0.0647027

	1	 	10	 	 1000	  26	   0.47058823529411764	 0.0836249

	1	 	10	 	 1000	  31	   0.375	 0.0929455

	1	 	10	 	 1000	  36	   NaN	 0.0959379

	1	 	10	 	 1000	  41	   NaN	 0.1166741

	1	 	10	 	 1000	  46	   NaN	 0.1320672

	1	 	20	 	 0	  1	   NaN	 0.004799

	1	 	20	 	 0	  6	   0.4444444444444444	 0.0085166

	1	 	20	 	 0	  11	   NaN	 0.0129054

	1	 	20	 	 0	  16	   0.47058823529411764	 0.0185454

	1	 	20	 	 0	  21	   NaN	 0.0256575

	1	 	20	 	 0	  26	   0.14285714285714288	 0.0265062

	1	 	20	 	 0	  31	   0.14285714285714288	 0.0324192

	1	 	20	 	 0	  36	   0.47058823529411764	 0.0430617

	1	 	20	 	 0	  41	   0.47058823529411764	 0.0384796

	1	 	20	 	 0	  46	   0.14285714285714288	 0.048075

	1	 	20	 	 200	  1	   NaN	 0.0068799

	1	 	20	 	 200	  6	   0.14285714285714288	 0.0125455

	1	 	20	 	 200	  11	   NaN	 0.0158622

	1	 	20	 	 200	  16	   NaN	 0.0238742

	1	 	20	 	 200	  21	   NaN	 0.0265374

	1	 	20	 	 200	  26	   NaN	 0.0321863

	1	 	20	 	 200	  31	   NaN	 0.0376354

	1	 	20	 	 200	  36	   NaN	 0.0454493

	1	 	20	 	 200	  41	   NaN	 0.050532

	1	 	20	 	 200	  46	   NaN	 0.0577078

	1	 	20	 	 400	  1	   NaN	 0.0110079

	1	 	20	 	 400	  6	   NaN	 0.0174251

	1	 	20	 	 400	  11	   NaN	 0.0255765

	1	 	20	 	 400	  16	   NaN	 0.0321336

	1	 	20	 	 400	  21	   NaN	 0.0371614

	1	 	20	 	 400	  26	   NaN	 0.0441752

	1	 	20	 	 400	  31	   0.14285714285714288	 0.0514103

	1	 	20	 	 400	  36	   NaN	 0.066541

	1	 	20	 	 400	  41	   NaN	 0.0759086

	1	 	20	 	 400	  46	   NaN	 0.075329

	1	 	20	 	 600	  1	   NaN	 0.0122111

	1	 	20	 	 600	  6	   0.3125	 0.0219429

	1	 	20	 	 600	  11	   0.5263157894736842	 0.0315916

	1	 	20	 	 600	  16	   0.4444444444444444	 0.0435697

	1	 	20	 	 600	  21	   NaN	 0.0531439

	1	 	20	 	 600	  26	   0.4444444444444444	 0.0618232

	1	 	20	 	 600	  31	   0.5263157894736842	 0.0710609

	1	 	20	 	 600	  36	   0.4444444444444444	 0.0776875

	1	 	20	 	 600	  41	   0.14285714285714288	 0.081341

	1	 	20	 	 600	  46	   0.14285714285714288	 0.1200537

	1	 	20	 	 800	  1	   NaN	 0.0145287

	1	 	20	 	 800	  6	   0.30303030303030304	 0.0258018

	1	 	20	 	 800	  11	   0.4444444444444444	 0.036329

	1	 	20	 	 800	  16	   0.4444444444444444	 0.0514698

	1	 	20	 	 800	  21	   0.47058823529411764	 0.0567013

	1	 	20	 	 800	  26	   0.4444444444444444	 0.0665955

	1	 	20	 	 800	  31	   0.4444444444444444	 0.0780324

	1	 	20	 	 800	  36	   0.47058823529411764	 0.1099044

	1	 	20	 	 800	  41	   0.47058823529411764	 0.1018038

	1	 	20	 	 800	  46	   NaN	 0.1181487

	1	 	20	 	 1000	  1	   NaN	 0.015521

	1	 	20	 	 1000	  6	   0.5263157894736842	 0.0292835

	1	 	20	 	 1000	  11	   0.47058823529411764	 0.0374851

	1	 	20	 	 1000	  16	   NaN	 0.0622865

	1	 	20	 	 1000	  21	   NaN	 0.069357

	1	 	20	 	 1000	  26	   0.47058823529411764	 0.0912288

	1	 	20	 	 1000	  31	   NaN	 0.103473

	1	 	20	 	 1000	  36	   NaN	 0.1157085

	1	 	20	 	 1000	  41	   NaN	 0.1238849

	1	 	20	 	 1000	  46	   NaN	 0.1302107

	1	 	30	 	 0	  1	   NaN	 0.0049771

	1	 	30	 	 0	  6	   0.4444444444444444	 0.0087232

	1	 	30	 	 0	  11	   NaN	 0.0153882

	1	 	30	 	 0	  16	   0.47058823529411764	 0.0189529

	1	 	30	 	 0	  21	   NaN	 0.0216014

	1	 	30	 	 0	  26	   0.14285714285714288	 0.0253021

	1	 	30	 	 0	  31	   0.14285714285714288	 0.0321796

	1	 	30	 	 0	  36	   0.14285714285714288	 0.0342734

	1	 	30	 	 0	  41	   0.14285714285714288	 0.0389243

	1	 	30	 	 0	  46	   NaN	 0.045271

	1	 	30	 	 200	  1	   NaN	 0.0067015

	1	 	30	 	 200	  6	   0.14285714285714288	 0.0119961

	1	 	30	 	 200	  11	   NaN	 0.0211861

	1	 	30	 	 200	  16	   NaN	 0.0214367

	1	 	30	 	 200	  21	   NaN	 0.0288501

	1	 	30	 	 200	  26	   NaN	 0.0354077

	1	 	30	 	 200	  31	   NaN	 0.0400852

	1	 	30	 	 200	  36	   NaN	 0.0435595

	1	 	30	 	 200	  41	   NaN	 0.0604493

	1	 	30	 	 200	  46	   NaN	 0.0634033

	1	 	30	 	 400	  1	   NaN	 0.0097343

	1	 	30	 	 400	  6	   NaN	 0.0190725

	1	 	30	 	 400	  11	   NaN	 0.0224789

	1	 	30	 	 400	  16	   NaN	 0.0326783

	1	 	30	 	 400	  21	   NaN	 0.0402372

	1	 	30	 	 400	  26	   NaN	 0.049378

	1	 	30	 	 400	  31	   0.14285714285714288	 0.0527238

	1	 	30	 	 400	  36	   NaN	 0.0639021

	1	 	30	 	 400	  41	   NaN	 0.0720984

	1	 	30	 	 400	  46	   NaN	 0.0830343

	1	 	30	 	 600	  1	   NaN	 0.0127036

	1	 	30	 	 600	  6	   0.3125	 0.020111

	1	 	30	 	 600	  11	   0.5263157894736842	 0.0385468

	1	 	30	 	 600	  16	   0.4444444444444444	 0.0411527

	1	 	30	 	 600	  21	   NaN	 0.0555439

	1	 	30	 	 600	  26	   0.4444444444444444	 0.0629114

	1	 	30	 	 600	  31	   0.5263157894736842	 0.069865

	1	 	30	 	 600	  36	   0.4444444444444444	 0.0791519

	1	 	30	 	 600	  41	   0.14285714285714288	 0.0828283

	1	 	30	 	 600	  46	   0.14285714285714288	 0.093838

	1	 	30	 	 800	  1	   NaN	 0.013367

	1	 	30	 	 800	  6	   0.30303030303030304	 0.0256761

	1	 	30	 	 800	  11	   0.4444444444444444	 0.0295564

	1	 	30	 	 800	  16	   0.4444444444444444	 0.0471982

	1	 	30	 	 800	  21	   0.47058823529411764	 0.0566829

	1	 	30	 	 800	  26	   0.4444444444444444	 0.0703067

	1	 	30	 	 800	  31	   0.4444444444444444	 0.0774979

	1	 	30	 	 800	  36	   0.47058823529411764	 0.0996337

	1	 	30	 	 800	  41	   0.47058823529411764	 0.1067738

	1	 	30	 	 800	  46	   NaN	 0.1177401

	1	 	30	 	 1000	  1	   NaN	 0.0156245

	1	 	30	 	 1000	  6	   0.5263157894736842	 0.0280747

	1	 	30	 	 1000	  11	   0.47058823529411764	 0.037612

	1	 	30	 	 1000	  16	   NaN	 0.055054

	1	 	30	 	 1000	  21	   NaN	 0.0651432

	1	 	30	 	 1000	  26	   0.47058823529411764	 0.0823457

	1	 	30	 	 1000	  31	   NaN	 0.0913188

	1	 	30	 	 1000	  36	   NaN	 0.1021465

	1	 	30	 	 1000	  41	   NaN	 0.1203212

	1	 	30	 	 1000	  46	   NaN	 0.1341371

	1	 	40	 	 0	  1	   NaN	 0.004636

	1	 	40	 	 0	  6	   0.4444444444444444	 0.0081437

	1	 	40	 	 0	  11	   NaN	 0.0130372

	1	 	40	 	 0	  16	   0.47058823529411764	 0.0196062

	1	 	40	 	 0	  21	   NaN	 0.0232774

	1	 	40	 	 0	  26	   0.14285714285714288	 0.0279429

	1	 	40	 	 0	  31	   0.14285714285714288	 0.0330792

	1	 	40	 	 0	  36	   0.14285714285714288	 0.0344191

	1	 	40	 	 0	  41	   0.14285714285714288	 0.0405562

	1	 	40	 	 0	  46	   NaN	 0.0441238

	1	 	40	 	 200	  1	   NaN	 0.0066351

	1	 	40	 	 200	  6	   0.14285714285714288	 0.0120331

	1	 	40	 	 200	  11	   NaN	 0.0161908

	1	 	40	 	 200	  16	   NaN	 0.0237502

	1	 	40	 	 200	  21	   NaN	 0.0336116

	1	 	40	 	 200	  26	   NaN	 0.0353294

	1	 	40	 	 200	  31	   NaN	 0.0414919

	1	 	40	 	 200	  36	   NaN	 0.0462273

	1	 	40	 	 200	  41	   NaN	 0.0509804

	1	 	40	 	 200	  46	   NaN	 0.0579174

	1	 	40	 	 400	  1	   NaN	 0.0107048

	1	 	40	 	 400	  6	   NaN	 0.0172068

	1	 	40	 	 400	  11	   NaN	 0.0272523

	1	 	40	 	 400	  16	   NaN	 0.0339692

	1	 	40	 	 400	  21	   NaN	 0.037008

	1	 	40	 	 400	  26	   NaN	 0.0494535

	1	 	40	 	 400	  31	   0.14285714285714288	 0.0544988

	1	 	40	 	 400	  36	   NaN	 0.0598944

	1	 	40	 	 400	  41	   NaN	 0.062607

	1	 	40	 	 400	  46	   NaN	 0.073672

	1	 	40	 	 600	  1	   NaN	 0.0114262

	1	 	40	 	 600	  6	   0.3125	 0.0198061

	1	 	40	 	 600	  11	   0.5263157894736842	 0.0287713

	1	 	40	 	 600	  16	   0.4444444444444444	 0.0416283

	1	 	40	 	 600	  21	   NaN	 0.0461268

	1	 	40	 	 600	  26	   0.4444444444444444	 0.0589956

	1	 	40	 	 600	  31	   0.5263157894736842	 0.0673698

	1	 	40	 	 600	  36	   0.4444444444444444	 0.0751194

	1	 	40	 	 600	  41	   0.14285714285714288	 0.0814024

	1	 	40	 	 600	  46	   0.14285714285714288	 0.0928777

	1	 	40	 	 800	  1	   NaN	 0.0140452

	1	 	40	 	 800	  6	   0.30303030303030304	 0.0246814

	1	 	40	 	 800	  11	   0.4444444444444444	 0.0337157

	1	 	40	 	 800	  16	   0.4444444444444444	 0.0481253

	1	 	40	 	 800	  21	   0.47058823529411764	 0.0596125

	1	 	40	 	 800	  26	   0.4444444444444444	 0.0728074

	1	 	40	 	 800	  31	   0.4444444444444444	 0.0754802

	1	 	40	 	 800	  36	   0.47058823529411764	 0.0849559

	1	 	40	 	 800	  41	   0.47058823529411764	 0.1006103

	1	 	40	 	 800	  46	   NaN	 0.116349

	1	 	40	 	 1000	  1	   NaN	 0.014922

	1	 	40	 	 1000	  6	   0.5263157894736842	 0.0276665

	1	 	40	 	 1000	  11	   0.47058823529411764	 0.0351482

	1	 	40	 	 1000	  16	   NaN	 0.0593066

	1	 	40	 	 1000	  21	   NaN	 0.061942

	1	 	40	 	 1000	  26	   0.47058823529411764	 0.0831876

	1	 	40	 	 1000	  31	   NaN	 0.0908404

	1	 	40	 	 1000	  36	   NaN	 0.1008134

	1	 	40	 	 1000	  41	   NaN	 0.115617

	1	 	40	 	 1000	  46	   NaN	 0.1319353

	1	 	50	 	 0	  1	   NaN	 0.0055839

	1	 	50	 	 0	  6	   0.4444444444444444	 0.0087078

	1	 	50	 	 0	  11	   NaN	 0.0145152

	1	 	50	 	 0	  16	   0.47058823529411764	 0.019443

	1	 	50	 	 0	  21	   NaN	 0.0218382

	1	 	50	 	 0	  26	   0.14285714285714288	 0.0278195

	1	 	50	 	 0	  31	   0.14285714285714288	 0.0334885

	1	 	50	 	 0	  36	   0.14285714285714288	 0.0339718

	1	 	50	 	 0	  41	   0.14285714285714288	 0.0397946

	1	 	50	 	 0	  46	   NaN	 0.0445512

	1	 	50	 	 200	  1	   NaN	 0.0066507

	1	 	50	 	 200	  6	   0.14285714285714288	 0.0116919

	1	 	50	 	 200	  11	   NaN	 0.0163903

	1	 	50	 	 200	  16	   NaN	 0.0231603

	1	 	50	 	 200	  21	   NaN	 0.0293304

	1	 	50	 	 200	  26	   NaN	 0.0346668

	1	 	50	 	 200	  31	   NaN	 0.0422833

	1	 	50	 	 200	  36	   NaN	 0.0456973

	1	 	50	 	 200	  41	   NaN	 0.0533569

	1	 	50	 	 200	  46	   NaN	 0.0570541

	1	 	50	 	 400	  1	   NaN	 0.0096107

	1	 	50	 	 400	  6	   NaN	 0.017324

	1	 	50	 	 400	  11	   NaN	 0.0223866

	1	 	50	 	 400	  16	   NaN	 0.0330198

	1	 	50	 	 400	  21	   NaN	 0.0383548

	1	 	50	 	 400	  26	   NaN	 0.0479665

	1	 	50	 	 400	  31	   0.14285714285714288	 0.0527514

	1	 	50	 	 400	  36	   NaN	 0.0631016

	1	 	50	 	 400	  41	   NaN	 0.061792

	1	 	50	 	 400	  46	   NaN	 0.0722224

	1	 	50	 	 600	  1	   NaN	 0.0113068

	1	 	50	 	 600	  6	   0.3125	 0.0185417

	1	 	50	 	 600	  11	   0.5263157894736842	 0.028306

	1	 	50	 	 600	  16	   0.4444444444444444	 0.0381237

	1	 	50	 	 600	  21	   NaN	 0.0456784

	1	 	50	 	 600	  26	   0.4444444444444444	 0.0573076

	1	 	50	 	 600	  31	   0.5263157894736842	 0.066359

	1	 	50	 	 600	  36	   0.4444444444444444	 0.0768901

	1	 	50	 	 600	  41	   0.14285714285714288	 0.0804869

	1	 	50	 	 600	  46	   0.14285714285714288	 0.0928097

	1	 	50	 	 800	  1	   NaN	 0.0136894

	1	 	50	 	 800	  6	   0.30303030303030304	 0.0220675

	1	 	50	 	 800	  11	   0.4444444444444444	 0.0304438

	1	 	50	 	 800	  16	   0.4444444444444444	 0.0446109

	1	 	50	 	 800	  21	   0.47058823529411764	 0.0511404

	1	 	50	 	 800	  26	   0.4444444444444444	 0.0631823

	1	 	50	 	 800	  31	   0.4444444444444444	 0.0762814

	1	 	50	 	 800	  36	   0.47058823529411764	 0.0831994

	1	 	50	 	 800	  41	   0.47058823529411764	 0.0914376

	1	 	50	 	 800	  46	   NaN	 0.1112097

	1	 	50	 	 1000	  1	   NaN	 0.0139747

	1	 	50	 	 1000	  6	   0.5263157894736842	 0.0261593

	1	 	50	 	 1000	  11	   0.47058823529411764	 0.031773

	1	 	50	 	 1000	  16	   NaN	 0.0491723

	1	 	50	 	 1000	  21	   NaN	 0.058269

	1	 	50	 	 1000	  26	   0.47058823529411764	 0.0817789

	1	 	50	 	 1000	  31	   NaN	 0.0876033

	1	 	50	 	 1000	  36	   NaN	 0.0973362

	1	 	50	 	 1000	  41	   NaN	 0.1087917

	1	 	50	 	 1000	  46	   NaN	 0.1292162

	1	 	60	 	 0	  1	   NaN	 0.0039996

	1	 	60	 	 0	  6	   0.4444444444444444	 0.0067299

	1	 	60	 	 0	  11	   NaN	 0.0116678

	1	 	60	 	 0	  16	   0.47058823529411764	 0.0179825

	1	 	60	 	 0	  21	   NaN	 0.0243436

	1	 	60	 	 0	  26	   0.14285714285714288	 0.0273029

	1	 	60	 	 0	  31	   0.14285714285714288	 0.0297444

	1	 	60	 	 0	  36	   0.14285714285714288	 0.0330575

	1	 	60	 	 0	  41	   0.14285714285714288	 0.0376898

	1	 	60	 	 0	  46	   NaN	 0.0409904

	1	 	60	 	 200	  1	   NaN	 0.0063031

	1	 	60	 	 200	  6	   0.14285714285714288	 0.0119535

	1	 	60	 	 200	  11	   NaN	 0.0144908

	1	 	60	 	 200	  16	   NaN	 0.0212151

	1	 	60	 	 200	  21	   NaN	 0.0260572

	1	 	60	 	 200	  26	   NaN	 0.0334337

	1	 	60	 	 200	  31	   NaN	 0.034207

	1	 	60	 	 200	  36	   NaN	 0.0396199

	1	 	60	 	 200	  41	   NaN	 0.0485189

	1	 	60	 	 200	  46	   NaN	 0.0469777

	1	 	60	 	 400	  1	   NaN	 0.0087836

	1	 	60	 	 400	  6	   NaN	 0.0122236

	1	 	60	 	 400	  11	   NaN	 0.0191307

	1	 	60	 	 400	  16	   NaN	 0.0308818

	1	 	60	 	 400	  21	   NaN	 0.0331563

	1	 	60	 	 400	  26	   NaN	 0.0415039

	1	 	60	 	 400	  31	   0.14285714285714288	 0.045102

	1	 	60	 	 400	  36	   NaN	 0.0570501

	1	 	60	 	 400	  41	   NaN	 0.0615052

	1	 	60	 	 400	  46	   NaN	 0.0671135

	1	 	60	 	 600	  1	   NaN	 0.010205

	1	 	60	 	 600	  6	   0.3125	 0.0144323

	1	 	60	 	 600	  11	   0.5263157894736842	 0.024031

	1	 	60	 	 600	  16	   0.4444444444444444	 0.0354275

	1	 	60	 	 600	  21	   NaN	 0.0462219

	1	 	60	 	 600	  26	   0.4444444444444444	 0.0538767

	1	 	60	 	 600	  31	   0.5263157894736842	 0.0592393

	1	 	60	 	 600	  36	   0.4444444444444444	 0.0687759

	1	 	60	 	 600	  41	   0.14285714285714288	 0.0798897

	1	 	60	 	 600	  46	   0.14285714285714288	 0.0860646

	1	 	60	 	 800	  1	   NaN	 0.0128412

	1	 	60	 	 800	  6	   0.30303030303030304	 0.0219792

	1	 	60	 	 800	  11	   0.4444444444444444	 0.0302834

	1	 	60	 	 800	  16	   0.4444444444444444	 0.0457135

	1	 	60	 	 800	  21	   0.47058823529411764	 0.0502654

	1	 	60	 	 800	  26	   0.4444444444444444	 0.0625708

	1	 	60	 	 800	  31	   0.4444444444444444	 0.0771345

	1	 	60	 	 800	  36	   0.47058823529411764	 0.083034

	1	 	60	 	 800	  41	   0.47058823529411764	 0.0953623

	1	 	60	 	 800	  46	   NaN	 0.1047819

	1	 	60	 	 1000	  1	   NaN	 0.0143503

	1	 	60	 	 1000	  6	   0.5263157894736842	 0.0289551

	1	 	60	 	 1000	  11	   0.47058823529411764	 0.0342358

	1	 	60	 	 1000	  16	   NaN	 0.0514849

	1	 	60	 	 1000	  21	   NaN	 0.0613021

	1	 	60	 	 1000	  26	   0.47058823529411764	 0.074983

	1	 	60	 	 1000	  31	   NaN	 0.0858223

	1	 	60	 	 1000	  36	   NaN	 0.0990826

	1	 	60	 	 1000	  41	   NaN	 0.1118231

	1	 	60	 	 1000	  46	   NaN	 0.1240178

	6	 	10	 	 0	  1	   NaN	 0.0046778

	6	 	10	 	 0	  6	   0.0	 0.0078504

	6	 	10	 	 0	  11	   NaN	 0.0135209

	6	 	10	 	 0	  16	   NaN	 0.0184671

	6	 	10	 	 0	  21	   0.5555555555555556	 0.0228802

	6	 	10	 	 0	  26	   0.5555555555555556	 0.0277622

	6	 	10	 	 0	  31	   0.14285714285714288	 0.0318907

	6	 	10	 	 0	  36	   0.14285714285714288	 0.0358243

	6	 	10	 	 0	  41	   0.14285714285714288	 0.0380794

	6	 	10	 	 0	  46	   0.14285714285714288	 0.0418049

	6	 	10	 	 200	  1	   0.13793103448275862	 0.0286491

	6	 	10	 	 200	  6	   0.4545454545454546	 0.0414886

	6	 	10	 	 200	  11	   0.5555555555555556	 0.0502384

	6	 	10	 	 200	  16	   0.5555555555555556	 0.0844795

	6	 	10	 	 200	  21	   0.5263157894736842	 0.1029533

	6	 	10	 	 200	  26	   0.5263157894736842	 0.1353436

	6	 	10	 	 200	  31	   0.5263157894736842	 0.1505646

	6	 	10	 	 200	  36	   0.5555555555555556	 0.159929

	6	 	10	 	 200	  41	   0.5555555555555556	 0.1922172

	6	 	10	 	 200	  46	   0.5555555555555556	 0.2001275

	6	 	10	 	 400	  1	   0.5263157894736842	 0.052401

	6	 	10	 	 400	  6	   0.5263157894736842	 0.0737613

	6	 	10	 	 400	  11	   0.5263157894736842	 0.0863435

	6	 	10	 	 400	  16	   0.5263157894736842	 0.1530066

	6	 	10	 	 400	  21	   0.5263157894736842	 0.1739101

	6	 	10	 	 400	  26	   0.5263157894736842	 0.2345933

	6	 	10	 	 400	  31	   0.5263157894736842	 0.2605271

	6	 	10	 	 400	  36	   0.5263157894736842	 0.2896726

	6	 	10	 	 400	  41	   0.5263157894736842	 0.3519052

	6	 	10	 	 400	  46	   0.5555555555555556	 0.3772259

	6	 	10	 	 600	  1	   0.5263157894736842	 0.0775827

	6	 	10	 	 600	  6	   0.5555555555555556	 0.0909406

	6	 	10	 	 600	  11	   0.5555555555555556	 0.1304017

	6	 	10	 	 600	  16	   0.41666666666666663	 0.2186262

	6	 	10	 	 600	  21	   0.5555555555555556	 0.2499555

	6	 	10	 	 600	  26	   0.5555555555555556	 0.3341246

	6	 	10	 	 600	  31	   0.5555555555555556	 0.3883243

	6	 	10	 	 600	  36	   0.5555555555555556	 0.4590454

	6	 	10	 	 600	  41	   0.5555555555555556	 0.5493282

	6	 	10	 	 600	  46	   0.5555555555555556	 0.6055731

	6	 	10	 	 800	  1	   0.5555555555555556	 0.1031099

	6	 	10	 	 800	  6	   0.5263157894736842	 0.1169869

	6	 	10	 	 800	  11	   0.5555555555555556	 0.185529

	6	 	10	 	 800	  16	   0.5555555555555556	 0.3152888

	6	 	10	 	 800	  21	   0.5555555555555556	 0.3691262

	6	 	10	 	 800	  26	   0.5555555555555556	 0.4852516

	6	 	10	 	 800	  31	   0.5555555555555556	 0.5621826

	6	 	10	 	 800	  36	   0.5555555555555556	 0.6388032

	6	 	10	 	 800	  41	   0.5555555555555556	 0.7081364

	6	 	10	 	 800	  46	   0.5555555555555556	 0.7575737

	6	 	10	 	 1000	  1	   0.5263157894736842	 0.1200904

	6	 	10	 	 1000	  6	   0.5263157894736842	 0.1474657

	6	 	10	 	 1000	  11	   0.5263157894736842	 0.230317

	6	 	10	 	 1000	  16	   0.5263157894736842	 0.4057681

	6	 	10	 	 1000	  21	   0.5263157894736842	 0.4540525

	6	 	10	 	 1000	  26	   0.5263157894736842	 0.6041962

	6	 	10	 	 1000	  31	   0.5263157894736842	 0.6528556

	6	 	10	 	 1000	  36	   0.5263157894736842	 0.7394899

	6	 	10	 	 1000	  41	   0.5555555555555556	 0.9224203

	6	 	10	 	 1000	  46	   0.5555555555555556	 0.9534009

	6	 	20	 	 0	  1	   NaN	 0.0075984

	6	 	20	 	 0	  6	   NaN	 0.0156041

	6	 	20	 	 0	  11	   0.47058823529411764	 0.0206577

	6	 	20	 	 0	  16	   NaN	 0.0282577

	6	 	20	 	 0	  21	   0.5555555555555556	 0.0377122

	6	 	20	 	 0	  26	   0.5555555555555556	 0.0462774

	6	 	20	 	 0	  31	   0.5555555555555556	 0.054248

	6	 	20	 	 0	  36	   0.47058823529411764	 0.065951

	6	 	20	 	 0	  41	   0.47058823529411764	 0.0684507

	6	 	20	 	 0	  46	   0.47058823529411764	 0.0850535

	6	 	20	 	 200	  1	   0.13559322033898305	 0.0399934

	6	 	20	 	 200	  6	   0.5	 0.0637162

	6	 	20	 	 200	  11	   0.4	 0.0770021

	6	 	20	 	 200	  16	   0.5263157894736842	 0.1329371

	6	 	20	 	 200	  21	   0.5	 0.1730174

	6	 	20	 	 200	  26	   0.5263157894736842	 0.2341272

	6	 	20	 	 200	  31	   0.5263157894736842	 0.2550899

	6	 	20	 	 200	  36	   0.5263157894736842	 0.3024122

	6	 	20	 	 200	  41	   0.5263157894736842	 0.3248437

	6	 	20	 	 200	  46	   0.5263157894736842	 0.3456604

	6	 	20	 	 400	  1	   0.4347826086956522	 0.0838806

	6	 	20	 	 400	  6	   0.5555555555555556	 0.127398

	6	 	20	 	 400	  11	   0.5555555555555556	 0.1788549

	6	 	20	 	 400	  16	   0.5555555555555556	 0.2738557

	6	 	20	 	 400	  21	   0.5555555555555556	 0.2905623

	6	 	20	 	 400	  26	   0.5555555555555556	 0.3726577

	6	 	20	 	 400	  31	   0.5555555555555556	 0.4089866

	6	 	20	 	 400	  36	   0.5555555555555556	 0.4758047

	6	 	20	 	 400	  41	   0.5555555555555556	 0.5675051

	6	 	20	 	 400	  46	   0.5555555555555556	 0.5890114

